subject,block,item,list,subexpt,integ,related,n2num,preamble,maincode,dysfluency,err,errd,unin,unind,misc,corr,corrd,noresp
133,35,10,5,SemRel,integ,rel,plur,The vase with the vibrant flowers,U,D,0,0,0,1,0,0,0,0
139,81,23,3,SemRel,integ,unrel,plur,The canoe with the weathered flags,U,D,0,0,0,1,0,0,0,0
141,90,16,5,SemRel,unint,unrel,plur,The eraser near the novelty pens,U,D,0,0,0,1,0,0,0,0
142,78,16,6,SemRel,integ,rel,sing,The eraser for the novelty pencil,U,D,0,0,0,1,0,0,0,0
147,61,12,3,SemRel,unint,unrel,plur,The bodyguard near the nervous jewelers,U,D,0,0,0,1,0,0,0,0
148,51,3,4,SemRel,integ,unrel,plur,The hammer for the rigid pegs,U,D,0,0,0,1,0,0,0,0
150,16,13,6,SemRel,integ,rel,plur,The bicycle with the warped tires,U,D,0,0,0,1,0,0,0,0
150,46,12,6,SemRel,integ,unrel,sing,The bodyguard for the nervous jeweler,U,D,0,0,0,1,0,0,0,0
150,96,6,6,SemRel,unint,rel,sing,The dam by the murky river,U,D,0,0,0,1,0,0,0,0
154,57,4,2,SemRel,integ,rel,sing,The coach for the disciplined athlete,U,D,0,0,0,1,0,0,0,0
154,60,3,2,SemRel,integ,rel,plur,The hammer for the rusty nails,U,D,0,0,0,1,0,0,0,0
154,76,21,2,SemRel,integ,unrel,plur,The guitar with the faulty pedals,U,D,0,0,0,1,0,0,0,0
159,63,17,7,SemRel,integ,rel,plur,The waitress for the impatient diners,U,D,0,0,0,1,0,0,0,0
160,36,12,8,SemRel,unint,rel,sing,The bodyguard near the nervous actress,U,D,0,0,0,1,0,0,0,0
168,47,23,8,SemRel,integ,rel,sing,The canoe with the weathered oar,U,D,0,0,0,1,0,0,0,0
168,64,9,8,SemRel,unint,rel,plur,The butler near the selfish millionaires,U,D,0,0,0,1,0,0,0,0
168,65,4,8,SemRel,unint,unrel,sing,The coach near the disruptive teenager,U,D,0,0,0,1,0,0,0,0
174,48,9,6,SemRel,integ,unrel,plur,The butler for the spoiled kids,U,D,0,0,0,1,0,0,0,0
177,81,22,1,SemRel,integ,rel,plur,The trainer for the confident boxers,U,D,0,0,0,1,0,0,0,0
178,23,21,2,SemRel,integ,unrel,plur,The guitar with the faulty pedals,U,D,0,0,0,1,0,0,0,0
180,3,6,4,SemRel,integ,unrel,sing,The dam for the musty factory,U,D,0,0,0,1,0,0,0,0
186,7,15,2,SemRel,unint,rel,plur,The church near the giant crosses,U,D,0,0,0,1,0,0,0,0
194,53,6,2,SemRel,integ,rel,sing,The dam for the murky river,U,D,0,0,0,1,0,0,0,0
194,61,15,2,SemRel,unint,rel,plur,The church near the giant crosses,U,D,0,0,0,1,0,0,0,0
194,75,9,2,SemRel,unint,unrel,plur,The butler near the spoiled kids,U,D,0,0,0,1,0,0,0,0
198,16,17,6,SemRel,integ,rel,sing,The waitress for the impatient diner,U,D,0,0,0,1,0,0,0,0
199,66,13,7,SemRel,integ,unrel,sing,The bicycle with the warped basket,U,D,0,0,0,1,0,0,0,0
203,62,11,3,SemRel,unint,unrel,plur,The banana near the popular sandwiches,U,D,0,0,0,1,0,0,0,0
203,93,12,3,SemRel,unint,unrel,plur,The bodyguard near the nervous jewelers,U,D,0,0,0,1,0,0,0,0
220,14,17,4,SemRel,unint,unrel,sing,The waitress by the impatient senior,U,D,0,0,0,1,0,0,0,0
223,21,10,7,SemRel,integ,unrel,plur,The vase with the vibrant covers,U,D,0,0,0,1,0,0,0,0
231,8,17,7,SemRel,integ,rel,plur,The waitress for the impatient diners,U,D,0,0,0,1,0,0,0,0
234,26,22,2,SemRel,integ,unrel,sing,The trainer for the confident actor,U,D,0,0,0,1,0,0,0,0
240,90,22,8,SemRel,integ,rel,sing,The trainer for the confident boxer,U,D,0,0,0,1,0,0,0,0
244,65,4,4,SemRel,integ,unrel,sing,The coach for the disruptive teenager,U,D,0,0,0,1,0,0,0,0
1001,11,12,1,Cat,unint,unrel,sing,The horse beyond the young raven,U,D,0,0,0,1,0,0,0,0
1005,152,21,1,Cat,unint,rel,sing,The futon near the dirty recliner,U,D,0,0,0,1,0,0,0,0
1014,62,5,2,Cat,unint,rel,sing,The elephant beside the lazy tiger,U,D,0,0,0,1,0,0,0,0
1020,137,1,4,Cat,unint,unrel,sing,The fork near the plastic lemon,U,D,0,0,0,1,0,0,0,0
1020,21,40,2,Prop,unint,rel,plur,The book beside the torn pages,U,D,0,0,0,1,0,0,0,0
1020,59,26,2,Prop,unint,assoc,sing,The bike beside the greasy rack,U,D,0,0,0,1,0,0,0,0
1022,49,28,4,Prop,unint,unrel,sing,The jar near the stale bagel,U,D,0,0,0,1,0,0,0,0
1023,18,21,3,Cat,unint,unrel,sing,The futon near the dirty radiator,U,D,0,0,0,1,0,0,0,0
1023,88,9,3,Cat,unint,rel,sing,The spider by the aggressive bee,U,D,0,0,0,1,0,0,0,0
1023,48,25,5,Prop,unint,rel,plur,The blueprint near the modern drawings,U,D,0,0,0,1,0,0,0,0
1023,90,36,5,Prop,unint,unrel,plur,The chain by the flimsy signs,U,D,0,0,0,1,0,0,0,0
1023,1,5,3,Cat,unint,unrel,plur,The elephant beside the lazy turtles,U,D,0,0,0,1,0,0,0,0
1024,5,12,4,Cat,unint,unrel,plur,The horse beyond the young ravens,U,D,0,0,0,1,0,0,0,0
1026,111,13,2,Cat,unint,unrel,sing,The butterfly by the lively hamster,U,D,0,0,0,1,0,0,0,0
1026,156,12,2,Cat,unint,rel,plur,The horse beyond the young rabbits,U,D,0,0,0,1,0,0,0,0
1026,163,6,2,Cat,unint,rel,sing,The monastery near the ancient chapel,U,D,0,0,0,1,0,0,0,0
1026,68,8,2,Cat,unint,rel,plur,The shovel near the cracked buckets,U,D,0,0,0,1,0,0,0,0
1026,144,24,2,Cat,unint,unrel,plur,The van near the dented trailers,U,D,0,0,0,1,0,0,0,0
1026,133,35,2,Prop,unint,rel,sing,The atlas by the detailed map,U,D,0,0,0,1,0,0,0,0
1026,147,47,2,Prop,unint,unrel,plur,The canoe by the well-worn trails,U,D,0,0,0,1,0,0,0,0
1026,150,29,2,Prop,unint,assoc,plur,The sink near the broken dishes,U,D,0,0,0,1,0,0,0,0
1026,112,20,2,Cat,unint,unrel,plur,The saxophone beside the ornate pillars,U,D,0,0,0,1,0,0,0,0
1026,161,42,2,Prop,unint,unrel,sing,The sneaker beside the pink ski,U,D,0,0,0,1,0,0,0,0
1027,146,5,3,Cat,unint,unrel,plur,The elephant beside the lazy turtles,U,D,0,0,0,1,0,0,0,0
1027,135,20,3,Cat,unint,unrel,sing,The saxophone beside the ornate pillar,U,D,0,0,0,1,0,0,0,0
1030,26,21,2,Cat,unint,unrel,plur,The futon near the dirty radiators,U,D,0,0,0,1,0,0,0,0
1030,96,36,6,Prop,unint,unrel,sing,The chain by the flimsy sign,U,D,0,0,0,1,0,0,0,0
1032,164,44,2,Prop,unint,unrel,sing,The backpack on the folded quilt,U,D,0,0,0,1,0,0,0,0
1037,92,9,1,Cat,unint,unrel,sing,The spider by the aggressive bear,U,D,0,0,0,1,0,0,0,0
1038,80,13,2,Cat,unint,unrel,sing,The butterfly by the lively hamster,U,D,0,0,0,1,0,0,0,0
1038,147,9,2,Cat,unint,rel,plur,The spider by the aggressive bees,U,D,0,0,0,1,0,0,0,0
1038,129,10,2,Cat,unint,rel,plur,The kayak beside the large ferries,U,D,0,0,0,1,0,0,0,0
1038,133,42,2,Prop,unint,unrel,sing,The sneaker beside the pink ski,U,D,0,0,0,1,0,0,0,0
1040,139,5,4,Cat,unint,unrel,sing,The elephant beside the lazy turtle,U,D,0,0,0,1,0,0,0,0
1043,135,1,3,Cat,unint,unrel,plur,The fork near the plastic lemons,U,D,0,0,0,1,0,0,0,0
1044,105,18,4,Cat,unint,rel,sing,The dorm near the new condo,U,D,0,0,0,1,0,0,0,0
1044,157,3,4,Cat,unint,unrel,sing,The robin by the frightened chipmunk,U,D,0,0,0,1,0,0,0,0
1050,45,3,2,Cat,unint,rel,sing,The robin by the frightened chicken,U,D,0,0,0,1,0,0,0,0
1050,118,44,2,Prop,unint,unrel,sing,The backpack on the folded quilt,U,D,0,0,0,1,0,0,0,0
1050,159,5,2,Cat,unint,rel,sing,The elephant beside the lazy tiger,U,D,0,0,0,1,0,0,0,0
1051,78,16,3,Cat,unint,rel,plur,The kiwi beside the fake peaches,U,D,0,0,0,1,0,0,0,0
1060,117,12,4,Cat,unint,unrel,plur,The horse beyond the young ravens,U,D,0,0,0,1,0,0,0,0
1060,168,44,6,Prop,unint,assoc,sing,The backpack on the frayed book,U,D,0,0,0,1,0,0,0,0
1060,5,43,6,Prop,unint,assoc,sing,The pencil by the colorful sharpener,U,D,0,0,0,1,0,0,0,0
1060,21,5,4,Cat,unint,unrel,sing,The elephant beside the lazy turtle,U,D,0,0,0,1,0,0,0,0
1061,147,12,1,Cat,unint,unrel,sing,The horse beyond the young raven,U,D,0,0,0,1,0,0,0,0
1061,63,9,1,Cat,unint,unrel,sing,The spider by the aggressive bear,U,D,0,0,0,1,0,0,0,0
1064,88,25,4,Prop,unint,unrel,sing,The blueprint near the metal ruler,U,D,0,0,0,1,0,0,0,0
1065,145,12,1,Cat,unint,unrel,sing,The horse beyond the young raven,U,D,0,0,0,1,0,0,0,0
1071,91,3,3,Cat,unint,unrel,plur,The robin by the frightened chipmunks,U,D,0,0,0,1,0,0,0,0
1072,82,8,4,Cat,unint,unrel,plur,The shovel near the cracked boulders,U,D,0,0,0,1,0,0,0,0
1072,84,14,4,Cat,unint,rel,sing,The tent near the spooky cabin,U,D,0,0,0,1,0,0,0,0
1072,85,47,6,Prop,unint,assoc,plur,The canoe by the weathered camps,U,D,0,0,0,1,0,0,0,0
1072,64,5,4,Cat,unint,unrel,sing,The elephant beside the lazy turtle,U,D,0,0,0,1,0,0,0,0
1072,11,26,6,Prop,unint,rel,sing,The bike beside the greasy tire,U,D,0,0,0,1,0,0,0,0
1072,71,31,6,Prop,unint,rel,plur,The rifle beside the expensive triggers,U,D,0,0,0,1,0,0,0,0
1074,143,9,2,Cat,unint,rel,plur,The spider by the aggressive bees,U,D,0,0,0,1,0,0,0,0
1084,142,1,4,Cat,unint,unrel,sing,The fork near the plastic lemon,U,D,0,0,0,1,0,0,0,0
1084,117,3,4,Cat,unint,unrel,sing,The robin by the frightened chipmunk,U,D,0,0,0,1,0,0,0,0
1084,73,33,6,Prop,unint,unrel,sing,The car by the wide ramp,U,D,0,0,0,1,0,0,0,0
1085,102,44,1,Prop,unint,unrel,plur,The backpack on the folded quilts,U,D,0,0,0,1,0,0,0,0
1085,98,11,1,Cat,unint,unrel,sing,The treasurer beside the eager supporter,U,D,0,0,0,1,0,0,0,0
1089,29,1,1,Cat,unint,rel,plur,The fork near the plastic ladles,U,D,0,0,0,1,0,0,0,0
1089,110,8,1,Cat,unint,unrel,sing,The shovel near the cracked boulder,U,D,0,0,0,1,0,0,0,0
1089,57,36,5,Prop,unint,unrel,plur,The chain by the flimsy signs,U,D,0,0,0,1,0,0,0,0
1089,161,37,5,Prop,unint,assoc,sing,The hose near the yellow hydrant,U,D,0,0,0,1,0,0,0,0
1092,95,5,4,Cat,unint,unrel,sing,The elephant beside the lazy turtle,U,D,0,0,0,1,0,0,0,0
1106,56,44,4,Prop,unint,rel,sing,The backpack on the frayed strap,U,D,0,0,0,1,0,0,0,0
1115,26,35,1,Prop,unint,rel,plur,The atlas by the detailed maps,U,D,0,0,0,1,0,0,0,0
1115,165,40,1,Prop,unint,unrel,sing,The book beside the tall stack,U,D,0,0,0,1,0,0,0,0
1115,21,31,1,Prop,unint,rel,sing,The rifle beside the expensive trigger,U,D,0,0,0,1,0,0,0,0
1116,126,9,4,Cat,unint,unrel,plur,The spider by the aggressive bears,U,D,0,0,0,1,0,0,0,0
1116,164,30,2,Prop,unint,assoc,plur,The window near the shaggy curtains,U,D,0,0,0,1,0,0,0,0
1116,51,5,4,Cat,unint,unrel,sing,The elephant beside the lazy turtle,U,D,0,0,0,1,0,0,0,0
1116,125,11,4,Cat,unint,unrel,plur,The treasurer beside the eager supporters,U,D,0,0,0,1,0,0,0,0
1116,92,26,2,Prop,unint,assoc,sing,The bike beside the greasy rack,U,D,0,0,0,1,0,0,0,0
1117,148,20,1,Cat,unint,rel,sing,The saxophone beside the ornate piano,U,D,0,0,0,1,0,0,0,0
1118,4,3,2,Cat,unint,rel,sing,The robin by the frightened chicken,U,D,0,0,0,1,0,0,0,0
1119,131,12,3,Cat,unint,rel,sing,The horse beyond the young rabbit,U,D,0,0,0,1,0,0,0,0
1121,25,47,1,Prop,unint,assoc,sing,The canoe by the weathered camp,U,D,0,0,0,1,0,0,0,0
1121,43,11,1,Cat,unint,unrel,sing,The treasurer beside the eager supporter,U,D,0,0,0,1,0,0,0,0
1122,26,3,2,Cat,unint,rel,sing,The robin by the frightened chicken,U,D,0,0,0,1,0,0,0,0
1122,51,40,2,Prop,unint,rel,plur,The book beside the torn pages,U,D,0,0,0,1,0,0,0,0
1126,60,7,2,Cat,unint,rel,plur,The rake beside the muddy gloves,U,D,0,0,0,1,0,0,0,0
1127,11,22,3,Cat,unint,unrel,sing,The monk near the talkative carpenter,U,D,0,0,0,1,0,0,0,0
1127,161,3,3,Cat,unint,unrel,plur,The robin by the frightened chipmunks,U,D,0,0,0,1,0,0,0,0
1127,9,29,1,Prop,unint,rel,sing,The sink near the broken faucet,U,D,0,0,0,1,0,0,0,0
1001,55,13,1,Cat,unint,unrel,plur,The butterfly by the lively hamsters,U,,0,0,1,1,0,0,0,0
1001,60,3,1,Cat,unint,rel,plur,The robin by the frightened chickens,U,,0,0,1,1,0,0,0,0
1001,38,24,1,Cat,unint,rel,sing,The van near the dented taxi,U,,0,0,1,1,0,0,0,0
1001,140,45,1,Prop,unint,assoc,sing,The skeleton near the locked closet,U,,0,0,1,1,0,0,0,0
1001,147,39,1,Prop,unint,unrel,sing,The tree near the closed gate,U,,0,0,1,1,0,0,0,0
1001,73,5,1,Cat,unint,rel,plur,The elephant beside the lazy tigers,U,,0,0,1,1,0,0,0,0
1001,102,16,1,Cat,unint,unrel,plur,The kiwi beside the fake plants,U,,0,0,1,1,0,0,0,0
1001,141,40,1,Prop,unint,unrel,sing,The book beside the tall stack,U,,0,0,1,1,0,0,0,0
1003,34,19,3,Cat,unint,unrel,sing,The drill by the durable handbag,U,,0,0,1,1,0,0,0,0
1003,11,8,3,Cat,unint,rel,sing,The shovel near the cracked bucket,U,,0,0,1,1,0,0,0,0
1003,127,25,3,Prop,unint,unrel,plur,The blueprint near the metal rulers,U,,0,0,1,1,0,0,0,0
1003,167,47,3,Prop,unint,unrel,sing,The canoe by the well-worn trail,U,,0,0,1,1,0,0,0,0
1003,162,33,3,Prop,unint,assoc,plur,The car by the wide roads,U,,0,0,1,1,0,0,0,0
1003,40,37,3,Prop,unint,rel,sing,The hose near the yellow nozzle,U,,0,0,1,1,0,0,0,0
1003,143,40,3,Prop,unint,rel,sing,The book beside the torn page,U,,0,0,1,1,0,0,0,0
1003,120,46,3,Prop,unint,unrel,sing,The lamp beside the cheap doll,U,,0,0,1,1,0,0,0,0
1003,78,42,3,Prop,unint,rel,plur,The sneaker beside the pink shoelaces,U,,0,0,1,1,0,0,0,0
1004,54,19,4,Cat,unint,rel,plur,The drill by the durable hammers,U,,0,0,1,1,0,0,0,0
1004,63,12,4,Cat,unint,unrel,plur,The horse beyond the young ravens,U,,0,0,1,1,0,0,0,0
1004,159,3,4,Cat,unint,unrel,sing,The robin by the frightened chipmunk,U,,0,0,1,1,0,0,0,0
1004,6,9,4,Cat,unint,unrel,plur,The spider by the aggressive bears,U,,0,0,1,1,0,0,0,0
1004,21,14,4,Cat,unint,rel,sing,The tent near the spooky cabin,U,,0,0,1,1,0,0,0,0
1004,155,44,4,Prop,unint,rel,sing,The backpack on the frayed strap,U,,0,0,1,1,0,0,0,0
1004,18,36,4,Prop,unint,assoc,sing,The chain by the flimsy saw,U,,0,0,1,1,0,0,0,0
1004,87,34,4,Prop,unint,assoc,sing,The dresser by the heavy mirror,U,,0,0,1,1,0,0,0,0
1004,4,7,4,Cat,unint,unrel,plur,The rake beside the muddy graves,U,,0,0,1,1,0,0,0,0
1005,114,2,1,Cat,unint,rel,plur,The magazine under the tattered novels,U,,0,0,1,1,0,0,0,0
1005,41,22,1,Cat,unint,rel,sing,The monk near the talkative cardinal,U,,0,0,1,1,0,0,0,0
1005,2,3,1,Cat,unint,rel,plur,The robin by the frightened chickens,U,,0,0,1,1,0,0,0,0
1005,103,35,5,Prop,unint,unrel,plur,The atlas by the detailed journals,U,,0,0,1,1,0,0,0,0
1005,83,47,5,Prop,unint,rel,sing,The canoe by the weathered oar,U,,0,0,1,1,0,0,0,0
1005,61,36,5,Prop,unint,unrel,plur,The chain by the flimsy signs,U,,0,0,1,1,0,0,0,0
1005,28,27,5,Prop,unint,rel,plur,The fort near the ancient walls,U,,0,0,1,1,0,0,0,0
1005,52,28,5,Prop,unint,rel,plur,The jar near the sticky lids,U,,0,0,1,1,0,0,0,0
1005,86,16,1,Cat,unint,unrel,plur,The kiwi beside the fake plants,U,,0,0,1,1,0,0,0,0
1005,126,31,5,Prop,unint,unrel,sing,The rifle beside the expensive trophy,U,,0,0,1,1,0,0,0,0
1005,168,48,5,Prop,unint,rel,sing,The violin beside the pricey string,U,,0,0,1,1,0,0,0,0
1006,141,21,2,Cat,unint,unrel,plur,The futon near the dirty radiators,U,,0,0,1,1,0,0,0,0
1006,111,9,2,Cat,unint,rel,plur,The spider by the aggressive bees,U,,0,0,1,1,0,0,0,0
1006,73,24,2,Cat,unint,unrel,plur,The van near the dented trailers,U,,0,0,1,1,0,0,0,0
1006,26,29,6,Prop,unint,rel,plur,The sink near the broken faucets,U,,0,0,1,1,0,0,0,0
1006,114,30,6,Prop,unint,rel,plur,The window near the shattered panes,U,,0,0,1,1,0,0,0,0
1006,76,10,2,Cat,unint,rel,plur,The kayak beside the large ferries,U,,0,0,1,1,0,0,0,0
1006,155,42,6,Prop,unint,assoc,sing,The sneaker beside the pink sock,U,,0,0,1,1,0,0,0,0
1007,85,9,3,Cat,unint,rel,sing,The spider by the aggressive bee,U,,0,0,1,1,0,0,0,0
1007,7,40,1,Prop,unint,unrel,sing,The book beside the tall stack,U,,0,0,1,1,0,0,0,0
1008,163,17,4,Cat,unint,rel,sing,The motorcycle near the painted bus,U,,0,0,1,1,0,0,0,0
1008,82,23,4,Cat,unint,rel,plur,The saw by the oily wrenches,U,,0,0,1,1,0,0,0,0
1008,8,10,4,Cat,unint,unrel,plur,The kayak beside the large flagpoles,U,,0,0,1,1,0,0,0,0
1008,167,4,4,Cat,unint,unrel,sing,The knife beside the heavy can,U,,0,0,1,1,0,0,0,0
1008,123,20,4,Cat,unint,rel,plur,The saxophone beside the ornate pianos,U,,0,0,1,1,0,0,0,0
1008,148,11,4,Cat,unint,unrel,plur,The treasurer beside the eager supporters,U,,0,0,1,1,0,0,0,0
1008,9,26,2,Prop,unint,assoc,sing,The bike beside the greasy rack,U,,0,0,1,1,0,0,0,0
1008,133,46,2,Prop,unint,unrel,plur,The lamp beside the cheap dolls,U,,0,0,1,1,0,0,0,0
1009,103,3,1,Cat,unint,rel,plur,The robin by the frightened chickens,U,,0,0,1,1,0,0,0,0
1009,76,28,3,Prop,unint,unrel,plur,The jar near the stale bagels,U,,0,0,1,1,0,0,0,0
1009,95,26,3,Prop,unint,unrel,plur,The bike beside the greasy towels,U,,0,0,1,1,0,0,0,0
1010,91,13,2,Cat,unint,unrel,sing,The butterfly by the lively hamster,U,,0,0,1,1,0,0,0,0
1010,97,12,2,Cat,unint,rel,plur,The horse beyond the young rabbits,U,,0,0,1,1,0,0,0,0
1010,150,3,2,Cat,unint,rel,sing,The robin by the frightened chicken,U,,0,0,1,1,0,0,0,0
1010,66,35,4,Prop,unint,assoc,sing,The atlas by the detailed globe,U,,0,0,1,1,0,0,0,0
1010,140,38,4,Prop,unint,assoc,plur,The table by the rebuilt patios,U,,0,0,1,1,0,0,0,0
1010,37,4,2,Cat,unint,rel,sing,The knife beside the heavy club,U,,0,0,1,1,0,0,0,0
1010,117,46,4,Prop,unint,rel,plur,The lamp beside the cheap bulbs,U,,0,0,1,1,0,0,0,0
1011,145,13,3,Cat,unint,rel,plur,The butterfly by the lively hornets,U,,0,0,1,1,0,0,0,0
1011,99,12,3,Cat,unint,rel,sing,The horse beyond the young rabbit,U,,0,0,1,1,0,0,0,0
1011,90,22,3,Cat,unint,unrel,sing,The monk near the talkative carpenter,U,,0,0,1,1,0,0,0,0
1011,44,3,3,Cat,unint,unrel,plur,The robin by the frightened chipmunks,U,,0,0,1,1,0,0,0,0
1011,50,23,3,Cat,unint,unrel,sing,The saw by the oily rag,U,,0,0,1,1,0,0,0,0
1011,156,8,3,Cat,unint,rel,sing,The shovel near the cracked bucket,U,,0,0,1,1,0,0,0,0
1011,152,44,5,Prop,unint,assoc,plur,The backpack on the frayed books,U,,0,0,1,1,0,0,0,0
1011,155,32,5,Prop,unint,unrel,sing,The banana near the healthy drink,U,,0,0,1,1,0,0,0,0
1011,135,25,5,Prop,unint,rel,plur,The blueprint near the modern drawings,U,,0,0,1,1,0,0,0,0
1011,164,47,5,Prop,unint,rel,sing,The canoe by the weathered oar,U,,0,0,1,1,0,0,0,0
1011,91,27,5,Prop,unint,rel,plur,The fort near the ancient walls,U,,0,0,1,1,0,0,0,0
1011,110,28,5,Prop,unint,rel,plur,The jar near the sticky lids,U,,0,0,1,1,0,0,0,0
1011,105,29,5,Prop,unint,unrel,sing,The sink near the broken tile,U,,0,0,1,1,0,0,0,0
1011,137,45,5,Prop,unint,rel,sing,The skeleton near the large bone,U,,0,0,1,1,0,0,0,0
1011,81,39,5,Prop,unint,assoc,sing,The tree near the closed fort,U,,0,0,1,1,0,0,0,0
1011,9,5,3,Cat,unint,unrel,plur,The elephant beside the lazy turtles,U,,0,0,1,1,0,0,0,0
1011,27,4,3,Cat,unint,unrel,plur,The knife beside the heavy cans,U,,0,0,1,1,0,0,0,0
1011,84,7,3,Cat,unint,rel,sing,The rake beside the muddy glove,U,,0,0,1,1,0,0,0,0
1011,96,26,5,Prop,unint,rel,plur,The bike beside the greasy tires,U,,0,0,1,1,0,0,0,0
1011,78,31,5,Prop,unint,unrel,sing,The rifle beside the expensive trophy,U,,0,0,1,1,0,0,0,0
1011,158,48,5,Prop,unint,rel,sing,The violin beside the pricey string,U,,0,0,1,1,0,0,0,0
1012,10,21,4,Cat,unint,rel,plur,The futon near the dirty recliners,U,,0,0,1,1,0,0,0,0
1012,53,17,4,Cat,unint,rel,sing,The motorcycle near the painted bus,U,,0,0,1,1,0,0,0,0
1013,115,34,1,Prop,unint,rel,plur,The dresser by the heavy drawers,U,,0,0,1,1,0,0,0,0
1013,155,10,1,Cat,unint,unrel,sing,The kayak beside the large flagpole,U,,0,0,1,1,0,0,0,0
1013,164,20,1,Cat,unint,rel,sing,The saxophone beside the ornate piano,U,,0,0,1,1,0,0,0,0
1013,158,42,1,Prop,unint,unrel,plur,The sneaker beside the pink skis,U,,0,0,1,1,0,0,0,0
1014,123,21,2,Cat,unint,unrel,plur,The futon near the dirty radiators,U,,0,0,1,1,0,0,0,0
1014,120,12,2,Cat,unint,rel,plur,The horse beyond the young rabbits,U,,0,0,1,1,0,0,0,0
1014,39,22,2,Cat,unint,unrel,plur,The monk near the talkative carpenters,U,,0,0,1,1,0,0,0,0
1014,100,3,2,Cat,unint,rel,sing,The robin by the frightened chicken,U,,0,0,1,1,0,0,0,0
1014,48,15,2,Cat,unint,unrel,sing,The spatula by the greasy sandwich,U,,0,0,1,1,0,0,0,0
1014,7,43,2,Prop,unint,unrel,sing,The pencil by the colorful stapler,U,,0,0,1,1,0,0,0,0
1014,50,29,2,Prop,unint,assoc,plur,The sink near the broken dishes,U,,0,0,1,1,0,0,0,0
1015,29,5,3,Cat,unint,unrel,plur,The elephant beside the lazy turtles,U,,0,0,1,1,0,0,0,0
1016,160,12,4,Cat,unint,unrel,plur,The horse beyond the young ravens,U,,0,0,1,1,0,0,0,0
1016,147,22,4,Cat,unint,rel,plur,The monk near the talkative cardinals,U,,0,0,1,1,0,0,0,0
1016,40,3,4,Cat,unint,unrel,sing,The robin by the frightened chipmunk,U,,0,0,1,1,0,0,0,0
1016,119,15,4,Cat,unint,rel,sing,The spatula by the greasy strainer,U,,0,0,1,1,0,0,0,0
1016,134,25,4,Prop,unint,unrel,sing,The blueprint near the metal ruler,U,,0,0,1,1,0,0,0,0
1016,45,11,4,Cat,unint,unrel,plur,The treasurer beside the eager supporters,U,,0,0,1,1,0,0,0,0
1016,125,26,4,Prop,unint,unrel,sing,The bike beside the greasy towel,U,,0,0,1,1,0,0,0,0
1017,76,12,1,Cat,unint,unrel,sing,The horse beyond the young raven,U,,0,0,1,1,0,0,0,0
1017,147,17,1,Cat,unint,unrel,plur,The motorcycle near the painted benches,U,,0,0,1,1,0,0,0,0
1017,154,3,1,Cat,unint,rel,plur,The robin by the frightened chickens,U,,0,0,1,1,0,0,0,0
1018,122,5,2,Cat,unint,rel,sing,The elephant beside the lazy tiger,U,,0,0,1,1,0,0,0,0
1018,39,22,2,Cat,unint,unrel,plur,The monk near the talkative carpenters,U,,0,0,1,1,0,0,0,0
1018,102,25,6,Prop,unint,rel,sing,The blueprint near the modern drawing,U,,0,0,1,1,0,0,0,0
1019,51,22,3,Cat,unint,unrel,sing,The monk near the talkative carpenter,U,,0,0,1,1,0,0,0,0
1019,106,3,3,Cat,unint,unrel,plur,The robin by the frightened chipmunks,U,,0,0,1,1,0,0,0,0
1019,147,9,3,Cat,unint,rel,sing,The spider by the aggressive bee,U,,0,0,1,1,0,0,0,0
1019,40,32,1,Prop,unint,rel,sing,The banana near the messy peel,U,,0,0,1,1,0,0,0,0
1019,56,29,1,Prop,unint,rel,sing,The sink near the broken faucet,U,,0,0,1,1,0,0,0,0
1019,167,40,1,Prop,unint,unrel,sing,The book beside the tall stack,U,,0,0,1,1,0,0,0,0
1020,24,12,4,Cat,unint,unrel,plur,The horse beyond the young ravens,U,,0,0,1,1,0,0,0,0
1020,150,3,4,Cat,unint,unrel,sing,The robin by the frightened chipmunk,U,,0,0,1,1,0,0,0,0
1020,166,5,4,Cat,unint,unrel,sing,The elephant beside the lazy turtle,U,,0,0,1,1,0,0,0,0
1021,3,3,1,Cat,unint,rel,plur,The robin by the frightened chickens,U,,0,0,1,1,0,0,0,0
1021,93,26,3,Prop,unint,unrel,plur,The bike beside the greasy towels,U,,0,0,1,1,0,0,0,0
1022,124,22,2,Cat,unint,unrel,plur,The monk near the talkative carpenters,U,,0,0,1,1,0,0,0,0
1022,94,47,4,Prop,unint,rel,plur,The canoe by the weathered oars,U,,0,0,1,1,0,0,0,0
1022,128,39,4,Prop,unint,assoc,plur,The tree near the closed forts,U,,0,0,1,1,0,0,0,0
1023,128,3,3,Cat,unint,unrel,plur,The robin by the frightened chipmunks,U,,0,0,1,1,0,0,0,0
1023,62,14,3,Cat,unint,rel,plur,The tent near the spooky cabins,U,,0,0,1,1,0,0,0,0
1023,3,24,3,Cat,unint,unrel,sing,The van near the dented trailer,U,,0,0,1,1,0,0,0,0
1023,96,33,5,Prop,unint,unrel,plur,The car by the wide ramps,U,,0,0,1,1,0,0,0,0
1023,41,30,5,Prop,unint,unrel,sing,The window near the stylish painting,U,,0,0,1,1,0,0,0,0
1023,112,46,5,Prop,unint,rel,sing,The lamp beside the cheap bulb,U,,0,0,1,1,0,0,0,0
