subject,block,item,list,subexpt,integ,related,n2num,preamble,maincode,dysfluency,,err,errd,unin,unind,misc,corr,corrd
1011,84,7,3,Cat,unint,rel,sing,The rake beside the muddy glove,U,,,0,0,1,1,0,0,0
1012,10,21,4,Cat,unint,rel,plur,The futon near the dirty recliners,U,,,0,0,1,1,0,0,0
1012,53,17,4,Cat,unint,rel,sing,The motorcycle near the painted bus,U,,,0,0,1,1,0,0,0
1013,155,10,1,Cat,unint,unrel,sing,The kayak beside the large flagpole,U,,,0,0,1,1,0,0,0
1013,164,20,1,Cat,unint,rel,sing,The saxophone beside the ornate piano,U,,,0,0,1,1,0,0,0
1014,123,21,2,Cat,unint,unrel,plur,The futon near the dirty radiators,U,,,0,0,1,1,0,0,0
1014,120,12,2,Cat,unint,rel,plur,The horse beyond the young rabbits,U,,,0,0,1,1,0,0,0
1014,39,22,2,Cat,unint,unrel,plur,The monk near the talkative carpenters,U,,,0,0,1,1,0,0,0
1014,100,3,2,Cat,unint,rel,sing,The robin by the frightened chicken,U,,,0,0,1,1,0,0,0
1014,48,15,2,Cat,unint,unrel,sing,The spatula by the greasy sandwich,U,,,0,0,1,1,0,0,0
1015,29,5,3,Cat,unint,unrel,plur,The elephant beside the lazy turtles,U,,,0,0,1,1,0,0,0
1016,160,12,4,Cat,unint,unrel,plur,The horse beyond the young ravens,U,,,0,0,1,1,0,0,0
1016,147,22,4,Cat,unint,rel,plur,The monk near the talkative cardinals,U,,,0,0,1,1,0,0,0
1016,40,3,4,Cat,unint,unrel,sing,The robin by the frightened chipmunk,U,,,0,0,1,1,0,0,0
1016,119,15,4,Cat,unint,rel,sing,The spatula by the greasy strainer,U,,,0,0,1,1,0,0,0
1016,45,11,4,Cat,unint,unrel,plur,The treasurer beside the eager supporters,U,,,0,0,1,1,0,0,0
1017,76,12,1,Cat,unint,unrel,sing,The horse beyond the young raven,U,,,0,0,1,1,0,0,0
1017,147,17,1,Cat,unint,unrel,plur,The motorcycle near the painted benches,U,,,0,0,1,1,0,0,0
1017,154,3,1,Cat,unint,rel,plur,The robin by the frightened chickens,U,,,0,0,1,1,0,0,0
1018,122,5,2,Cat,unint,rel,sing,The elephant beside the lazy tiger,U,,,0,0,1,1,0,0,0
1018,39,22,2,Cat,unint,unrel,plur,The monk near the talkative carpenters,U,,,0,0,1,1,0,0,0
1019,51,22,3,Cat,unint,unrel,sing,The monk near the talkative carpenter,U,,,0,0,1,1,0,0,0
1019,106,3,3,Cat,unint,unrel,plur,The robin by the frightened chipmunks,U,,,0,0,1,1,0,0,0
1019,147,9,3,Cat,unint,rel,sing,The spider by the aggressive bee,U,,,0,0,1,1,0,0,0
1020,24,12,4,Cat,unint,unrel,plur,The horse beyond the young ravens,U,,,0,0,1,1,0,0,0
1020,150,3,4,Cat,unint,unrel,sing,The robin by the frightened chipmunk,U,,,0,0,1,1,0,0,0
1020,166,5,4,Cat,unint,unrel,sing,The elephant beside the lazy turtle,U,,,0,0,1,1,0,0,0
1021,3,3,1,Cat,unint,rel,plur,The robin by the frightened chickens,U,,,0,0,1,1,0,0,0
1022,124,22,2,Cat,unint,unrel,plur,The monk near the talkative carpenters,U,,,0,0,1,1,0,0,0
1023,128,3,3,Cat,unint,unrel,plur,The robin by the frightened chipmunks,U,,,0,0,1,1,0,0,0
1023,62,14,3,Cat,unint,rel,plur,The tent near the spooky cabins,U,,,0,0,1,1,0,0,0
1023,3,24,3,Cat,unint,unrel,sing,The van near the dented trailer,U,,,0,0,1,1,0,0,0
1024,134,2,4,Cat,unint,unrel,sing,The magazine under the tattered necklace,U,,,0,0,1,1,0,0,0
1024,41,17,4,Cat,unint,rel,sing,The motorcycle near the painted bus,U,,,0,0,1,1,0,0,0
1024,66,9,4,Cat,unint,unrel,plur,The spider by the aggressive bears,U,,,0,0,1,1,0,0,0
1025,46,12,1,Cat,unint,unrel,sing,The horse beyond the young raven,U,,,0,0,1,1,0,0,0
1025,45,9,1,Cat,unint,unrel,sing,The spider by the aggressive bear,U,,,0,0,1,1,0,0,0
1026,116,3,2,Cat,unint,rel,sing,The robin by the frightened chicken,U,,,0,0,1,1,0,0,0
1026,63,23,2,Cat,unint,unrel,plur,The saw by the oily rags,U,,,0,0,1,1,0,0,0
1026,60,15,2,Cat,unint,unrel,sing,The spatula by the greasy sandwich,U,,,0,0,1,1,0,0,0
1027,104,13,3,Cat,unint,rel,plur,The butterfly by the lively hornets,U,,,0,0,1,1,0,0,0
1027,126,3,3,Cat,unint,unrel,plur,The robin by the frightened chipmunks,U,,,0,0,1,1,0,0,0
1027,47,23,3,Cat,unint,unrel,sing,The saw by the oily rag,U,,,0,0,1,1,0,0,0
1027,34,9,3,Cat,unint,rel,sing,The spider by the aggressive bee,U,,,0,0,1,1,0,0,0
1027,107,14,3,Cat,unint,rel,plur,The tent near the spooky cabins,U,,,0,0,1,1,0,0,0
1028,98,8,4,Cat,unint,unrel,plur,The shovel near the cracked boulders,U,,,0,0,1,1,0,0,0
1028,128,16,4,Cat,unint,rel,sing,The kiwi beside the fake peach,U,,,0,0,1,1,0,0,0
1029,120,13,1,Cat,unint,unrel,plur,The butterfly by the lively hamsters,U,,,0,0,1,1,0,0,0
1029,109,12,1,Cat,unint,unrel,sing,The horse beyond the young raven,U,,,0,0,1,1,0,0,0
1029,154,3,1,Cat,unint,rel,plur,The robin by the frightened chickens,U,,,0,0,1,1,0,0,0
1029,107,14,1,Cat,unint,unrel,plur,The tent near the spooky caverns,U,,,0,0,1,1,0,0,0
1029,62,24,1,Cat,unint,rel,sing,The van near the dented taxi,U,,,0,0,1,1,0,0,0
1029,65,5,1,Cat,unint,rel,plur,The elephant beside the lazy tigers,U,,,0,0,1,1,0,0,0
1030,165,22,2,Cat,unint,unrel,plur,The monk near the talkative carpenters,U,,,0,0,1,1,0,0,0
1030,168,3,2,Cat,unint,rel,sing,The robin by the frightened chicken,U,,,0,0,1,1,0,0,0
1030,39,15,2,Cat,unint,unrel,sing,The spatula by the greasy sandwich,U,,,0,0,1,1,0,0,0
1030,75,9,2,Cat,unint,rel,plur,The spider by the aggressive bees,U,,,0,0,1,1,0,0,0
1030,117,11,2,Cat,unint,rel,plur,The treasurer beside the eager senators,U,,,0,0,1,1,0,0,0
1031,22,9,3,Cat,unint,rel,sing,The spider by the aggressive bee,U,,,0,0,1,1,0,0,0
1031,30,14,3,Cat,unint,rel,plur,The tent near the spooky cabins,U,,,0,0,1,1,0,0,0
1032,80,13,4,Cat,unint,rel,sing,The butterfly by the lively hornet,U,,,0,0,1,1,0,0,0
1032,10,1,4,Cat,unint,unrel,sing,The fork near the plastic lemon,U,,,0,0,1,1,0,0,0
1032,167,12,4,Cat,unint,unrel,plur,The horse beyond the young ravens,U,,,0,0,1,1,0,0,0
1032,121,17,4,Cat,unint,rel,sing,The motorcycle near the painted bus,U,,,0,0,1,1,0,0,0
1032,91,15,4,Cat,unint,rel,sing,The spatula by the greasy strainer,U,,,0,0,1,1,0,0,0
1032,32,9,4,Cat,unint,unrel,plur,The spider by the aggressive bears,U,,,0,0,1,1,0,0,0
1033,161,22,1,Cat,unint,rel,sing,The monk near the talkative cardinal,U,,,0,0,1,1,0,0,0
1033,132,3,1,Cat,unint,rel,plur,The robin by the frightened chickens,U,,,0,0,1,1,0,0,0
1033,22,5,1,Cat,unint,rel,plur,The elephant beside the lazy tigers,U,,,0,0,1,1,0,0,0
1033,73,16,1,Cat,unint,unrel,plur,The kiwi beside the fake plants,U,,,0,0,1,1,0,0,0
1034,91,22,2,Cat,unint,unrel,plur,The monk near the talkative carpenters,U,,,0,0,1,1,0,0,0
1034,8,5,2,Cat,unint,rel,sing,The elephant beside the lazy tiger,U,,,0,0,1,1,0,0,0
1034,159,10,2,Cat,unint,rel,plur,The kayak beside the large ferries,U,,,0,0,1,1,0,0,0
1035,168,16,3,Cat,unint,rel,plur,The kiwi beside the fake peaches,U,,,0,0,1,1,0,0,0
1036,20,18,4,Cat,unint,rel,sing,The dorm near the new condo,U,,,0,0,1,1,0,0,0
1036,61,19,4,Cat,unint,rel,plur,The drill by the durable hammers,U,,,0,0,1,1,0,0,0
1036,79,12,4,Cat,unint,unrel,plur,The horse beyond the young ravens,U,,,0,0,1,1,0,0,0
1036,81,5,4,Cat,unint,unrel,sing,The elephant beside the lazy turtle,U,,,0,0,1,1,0,0,0
1036,143,20,4,Cat,unint,rel,plur,The saxophone beside the ornate pianos,U,,,0,0,1,1,0,0,0
1037,64,17,1,Cat,unint,unrel,plur,The motorcycle near the painted benches,U,,,0,0,1,1,0,0,0
1037,79,3,1,Cat,unint,rel,plur,The robin by the frightened chickens,U,,,0,0,1,1,0,0,0
1037,94,14,1,Cat,unint,unrel,plur,The tent near the spooky caverns,U,,,0,0,1,1,0,0,0
1037,61,24,1,Cat,unint,rel,sing,The van near the dented taxi,U,,,0,0,1,1,0,0,0
1037,131,7,1,Cat,unint,unrel,sing,The rake beside the muddy grave,U,,,0,0,1,1,0,0,0
1038,151,12,2,Cat,unint,rel,plur,The horse beyond the young rabbits,U,,,0,0,1,1,0,0,0
1038,13,2,2,Cat,unint,rel,sing,The magazine under the tattered novel,U,,,0,0,1,1,0,0,0
1038,60,6,2,Cat,unint,rel,sing,The monastery near the ancient chapel,U,,,0,0,1,1,0,0,0
1038,74,14,2,Cat,unint,unrel,sing,The tent near the spooky cavern,U,,,0,0,1,1,0,0,0
1038,46,24,2,Cat,unint,unrel,plur,The van near the dented trailers,U,,,0,0,1,1,0,0,0
1038,26,7,2,Cat,unint,rel,plur,The rake beside the muddy gloves,U,,,0,0,1,1,0,0,0
1040,80,13,4,Cat,unint,rel,sing,The butterfly by the lively hornet,U,,,0,0,1,1,0,0,0
1040,72,18,4,Cat,unint,rel,sing,The dorm near the new condo,U,,,0,0,1,1,0,0,0
1040,1,12,4,Cat,unint,unrel,plur,The horse beyond the young ravens,U,,,0,0,1,1,0,0,0
1040,149,9,4,Cat,unint,unrel,plur,The spider by the aggressive bears,U,,,0,0,1,1,0,0,0
1040,128,14,4,Cat,unint,rel,sing,The tent near the spooky cabin,U,,,0,0,1,1,0,0,0
1040,33,11,4,Cat,unint,unrel,plur,The treasurer beside the eager supporters,U,,,0,0,1,1,0,0,0
1041,129,13,1,Cat,unint,unrel,plur,The butterfly by the lively hamsters,U,,,0,0,1,1,0,0,0
1041,144,12,1,Cat,unint,unrel,sing,The horse beyond the young raven,U,,,0,0,1,1,0,0,0
1041,2,17,1,Cat,unint,unrel,plur,The motorcycle near the painted benches,U,,,0,0,1,1,0,0,0
1041,137,3,1,Cat,unint,rel,plur,The robin by the frightened chickens,U,,,0,0,1,1,0,0,0
1041,138,9,1,Cat,unint,unrel,sing,The spider by the aggressive bear,U,,,0,0,1,1,0,0,0
1042,133,9,2,Cat,unint,rel,plur,The spider by the aggressive bees,U,,,0,0,1,1,0,0,0
1042,156,14,2,Cat,unint,unrel,sing,The tent near the spooky cavern,U,,,0,0,1,1,0,0,0
1042,84,7,2,Cat,unint,rel,plur,The rake beside the muddy gloves,U,,,0,0,1,1,0,0,0
1042,5,11,2,Cat,unint,rel,plur,The treasurer beside the eager senators,U,,,0,0,1,1,0,0,0
1043,125,21,3,Cat,unint,unrel,sing,The futon near the dirty radiator,U,,,0,0,1,1,0,0,0
1043,121,12,3,Cat,unint,rel,sing,The horse beyond the young rabbit,U,,,0,0,1,1,0,0,0
1043,68,15,3,Cat,unint,rel,plur,The spatula by the greasy strainers,U,,,0,0,1,1,0,0,0
1043,145,9,3,Cat,unint,rel,sing,The spider by the aggressive bee,U,,,0,0,1,1,0,0,0
1044,63,15,4,Cat,unint,rel,sing,The spatula by the greasy strainer,U,,,0,0,1,1,0,0,0
1044,47,7,4,Cat,unint,unrel,plur,The rake beside the muddy graves,U,,,0,0,1,1,0,0,0
1046,93,12,2,Cat,unint,rel,plur,The horse beyond the young rabbits,U,,,0,0,1,1,0,0,0
1046,40,15,2,Cat,unint,unrel,sing,The spatula by the greasy sandwich,U,,,0,0,1,1,0,0,0
1046,90,9,2,Cat,unint,rel,plur,The spider by the aggressive bees,U,,,0,0,1,1,0,0,0
1047,11,21,3,Cat,unint,unrel,sing,The futon near the dirty radiator,U,,,0,0,1,1,0,0,0
1047,40,22,3,Cat,unint,unrel,sing,The monk near the talkative carpenter,U,,,0,0,1,1,0,0,0
1047,161,17,3,Cat,unint,rel,plur,The motorcycle near the painted buses,U,,,0,0,1,1,0,0,0
1047,78,3,3,Cat,unint,unrel,plur,The robin by the frightened chipmunks,U,,,0,0,1,1,0,0,0
1047,168,7,3,Cat,unint,rel,sing,The rake beside the muddy glove,U,,,0,0,1,1,0,0,0
1047,34,20,3,Cat,unint,unrel,sing,The saxophone beside the ornate pillar,U,,,0,0,1,1,0,0,0
1048,84,13,4,Cat,unint,rel,sing,The butterfly by the lively hornet,U,,,0,0,1,1,0,0,0
1048,139,12,4,Cat,unint,unrel,plur,The horse beyond the young ravens,U,,,0,0,1,1,0,0,0
1048,147,6,4,Cat,unint,unrel,sing,The monastery near the ancient castle,U,,,0,0,1,1,0,0,0
1048,102,17,4,Cat,unint,rel,sing,The motorcycle near the painted bus,U,,,0,0,1,1,0,0,0
1048,62,3,4,Cat,unint,unrel,sing,The robin by the frightened chipmunk,U,,,0,0,1,1,0,0,0
1048,99,9,4,Cat,unint,unrel,plur,The spider by the aggressive bears,U,,,0,0,1,1,0,0,0
1048,114,11,4,Cat,unint,unrel,plur,The treasurer beside the eager supporters,U,,,0,0,1,1,0,0,0
1049,163,8,1,Cat,unint,unrel,sing,The shovel near the cracked boulder,U,,,0,0,1,1,0,0,0
1049,135,16,1,Cat,unint,unrel,plur,The kiwi beside the fake plants,U,,,0,0,1,1,0,0,0
1050,151,13,2,Cat,unint,unrel,sing,The butterfly by the lively hamster,U,,,0,0,1,1,0,0,0
1050,163,18,2,Cat,unint,unrel,sing,The dorm near the new cafe,U,,,0,0,1,1,0,0,0
1050,39,12,2,Cat,unint,rel,plur,The horse beyond the young rabbits,U,,,0,0,1,1,0,0,0
1050,162,6,2,Cat,unint,rel,sing,The monastery near the ancient chapel,U,,,0,0,1,1,0,0,0
1050,26,22,2,Cat,unint,unrel,plur,The monk near the talkative carpenters,U,,,0,0,1,1,0,0,0
1050,143,8,2,Cat,unint,rel,plur,The shovel near the cracked buckets,U,,,0,0,1,1,0,0,0
1050,164,20,2,Cat,unint,unrel,plur,The saxophone beside the ornate pillars,U,,,0,0,1,1,0,0,0
1051,37,21,3,Cat,unint,unrel,sing,The futon near the dirty radiator,U,,,0,0,1,1,0,0,0
1052,1,24,4,Cat,unint,rel,plur,The van near the dented taxis,U,,,0,0,1,1,0,0,0
1054,111,22,2,Cat,unint,unrel,plur,The monk near the talkative carpenters,U,,,0,0,1,1,0,0,0
1054,79,17,2,Cat,unint,unrel,sing,The motorcycle near the painted bench,U,,,0,0,1,1,0,0,0
1054,3,3,2,Cat,unint,rel,sing,The robin by the frightened chicken,U,,,0,0,1,1,0,0,0
1054,102,9,2,Cat,unint,rel,plur,The spider by the aggressive bees,U,,,0,0,1,1,0,0,0
1054,115,5,2,Cat,unint,rel,sing,The elephant beside the lazy tiger,U,,,0,0,1,1,0,0,0
1055,124,19,3,Cat,unint,unrel,sing,The drill by the durable handbag,U,,,0,0,1,1,0,0,0
1055,29,1,3,Cat,unint,unrel,plur,The fork near the plastic lemons,U,,,0,0,1,1,0,0,0
1055,106,9,3,Cat,unint,rel,sing,The spider by the aggressive bee,U,,,0,0,1,1,0,0,0
1055,151,14,3,Cat,unint,rel,plur,The tent near the spooky cabins,U,,,0,0,1,1,0,0,0
1055,157,10,3,Cat,unint,rel,sing,The kayak beside the large ferry,U,,,0,0,1,1,0,0,0
1056,33,17,4,Cat,unint,rel,sing,The motorcycle near the painted bus,U,,,0,0,1,1,0,0,0
1056,8,15,4,Cat,unint,rel,sing,The spatula by the greasy strainer,U,,,0,0,1,1,0,0,0
1057,92,3,1,Cat,unint,rel,plur,The robin by the frightened chickens,U,,,0,0,1,1,0,0,0
1057,3,14,1,Cat,unint,unrel,plur,The tent near the spooky caverns,U,,,0,0,1,1,0,0,0
1058,23,13,2,Cat,unint,unrel,sing,The butterfly by the lively hamster,U,,,0,0,1,1,0,0,0
1058,2,12,2,Cat,unint,rel,plur,The horse beyond the young rabbits,U,,,0,0,1,1,0,0,0
1058,52,3,2,Cat,unint,rel,sing,The robin by the frightened chicken,U,,,0,0,1,1,0,0,0
1058,22,23,2,Cat,unint,unrel,plur,The saw by the oily rags,U,,,0,0,1,1,0,0,0
1058,28,9,2,Cat,unint,rel,plur,The spider by the aggressive bees,U,,,0,0,1,1,0,0,0
1058,111,14,2,Cat,unint,unrel,sing,The tent near the spooky cavern,U,,,0,0,1,1,0,0,0
1058,127,24,2,Cat,unint,unrel,plur,The van near the dented trailers,U,,,0,0,1,1,0,0,0
1058,123,10,2,Cat,unint,rel,plur,The kayak beside the large ferries,U,,,0,0,1,1,0,0,0
1059,168,13,3,Cat,unint,rel,plur,The butterfly by the lively hornets,U,,,0,0,1,1,0,0,0
1059,163,12,3,Cat,unint,rel,sing,The horse beyond the young rabbit,U,,,0,0,1,1,0,0,0
1059,151,3,3,Cat,unint,unrel,plur,The robin by the frightened chipmunks,U,,,0,0,1,1,0,0,0
1059,85,9,3,Cat,unint,rel,sing,The spider by the aggressive bee,U,,,0,0,1,1,0,0,0
1059,25,24,3,Cat,unint,unrel,sing,The van near the dented trailer,U,,,0,0,1,1,0,0,0
1059,62,5,3,Cat,unint,unrel,plur,The elephant beside the lazy turtles,U,,,0,0,1,1,0,0,0
1059,57,10,3,Cat,unint,rel,sing,The kayak beside the large ferry,U,,,0,0,1,1,0,0,0
1060,98,13,4,Cat,unint,rel,sing,The butterfly by the lively hornet,U,,,0,0,1,1,0,0,0
1060,128,1,4,Cat,unint,unrel,sing,The fork near the plastic lemon,U,,,0,0,1,1,0,0,0
1060,152,2,4,Cat,unint,unrel,sing,The magazine under the tattered necklace,U,,,0,0,1,1,0,0,0
1060,15,14,4,Cat,unint,rel,sing,The tent near the spooky cabin,U,,,0,0,1,1,0,0,0
1060,157,7,4,Cat,unint,unrel,plur,The rake beside the muddy graves,U,,,0,0,1,1,0,0,0
1060,144,20,4,Cat,unint,rel,plur,The saxophone beside the ornate pianos,U,,,0,0,1,1,0,0,0
1061,124,22,1,Cat,unint,rel,sing,The monk near the talkative cardinal,U,,,0,0,1,1,0,0,0
1061,100,3,1,Cat,unint,rel,plur,The robin by the frightened chickens,U,,,0,0,1,1,0,0,0
1063,36,9,3,Cat,unint,rel,sing,The spider by the aggressive bee,U,,,0,0,1,1,0,0,0
1063,3,4,3,Cat,unint,unrel,plur,The knife beside the heavy cans,U,,,0,0,1,1,0,0,0
1064,136,3,4,Cat,unint,unrel,sing,The robin by the frightened chipmunk,U,,,0,0,1,1,0,0,0
1064,109,15,4,Cat,unint,rel,sing,The spatula by the greasy strainer,U,,,0,0,1,1,0,0,0
1064,102,14,4,Cat,unint,rel,sing,The tent near the spooky cabin,U,,,0,0,1,1,0,0,0
1065,25,19,1,Cat,unint,rel,sing,The drill by the durable hammer,U,,,0,0,1,1,0,0,0
1065,105,3,1,Cat,unint,rel,plur,The robin by the frightened chickens,U,,,0,0,1,1,0,0,0
1065,19,5,1,Cat,unint,rel,plur,The elephant beside the lazy tigers,U,,,0,0,1,1,0,0,0
1065,22,20,1,Cat,unint,rel,sing,The saxophone beside the ornate piano,U,,,0,0,1,1,0,0,0
1066,113,6,2,Cat,unint,rel,sing,The monastery near the ancient chapel,U,,,0,0,1,1,0,0,0
1066,108,22,2,Cat,unint,unrel,plur,The monk near the talkative carpenters,U,,,0,0,1,1,0,0,0
1067,125,12,3,Cat,unint,rel,sing,The horse beyond the young rabbit,U,,,0,0,1,1,0,0,0
1067,92,3,3,Cat,unint,unrel,plur,The robin by the frightened chipmunks,U,,,0,0,1,1,0,0,0
1068,143,22,4,Cat,unint,rel,plur,The monk near the talkative cardinals,U,,,0,0,1,1,0,0,0
1068,28,5,4,Cat,unint,unrel,sing,The elephant beside the lazy turtle,U,,,0,0,1,1,0,0,0
1069,4,13,1,Cat,unint,unrel,plur,The butterfly by the lively hamsters,U,,,0,0,1,1,0,0,0
1069,149,17,1,Cat,unint,unrel,plur,The motorcycle near the painted benches,U,,,0,0,1,1,0,0,0
1069,80,3,1,Cat,unint,rel,plur,The robin by the frightened chickens,U,,,0,0,1,1,0,0,0
1070,127,13,2,Cat,unint,unrel,sing,The butterfly by the lively hamster,U,,,0,0,1,1,0,0,0
1070,117,3,2,Cat,unint,rel,sing,The robin by the frightened chicken,U,,,0,0,1,1,0,0,0
1070,6,5,2,Cat,unint,rel,sing,The elephant beside the lazy tiger,U,,,0,0,1,1,0,0,0
1071,99,12,3,Cat,unint,rel,sing,The horse beyond the young rabbit,U,,,0,0,1,1,0,0,0
1071,164,6,3,Cat,unint,unrel,plur,The monastery near the ancient castles,U,,,0,0,1,1,0,0,0
1071,145,22,3,Cat,unint,unrel,sing,The monk near the talkative carpenter,U,,,0,0,1,1,0,0,0
1071,8,14,3,Cat,unint,rel,plur,The tent near the spooky cabins,U,,,0,0,1,1,0,0,0
1071,12,24,3,Cat,unint,unrel,sing,The van near the dented trailer,U,,,0,0,1,1,0,0,0
1071,134,5,3,Cat,unint,unrel,plur,The elephant beside the lazy turtles,U,,,0,0,1,1,0,0,0
1071,146,10,3,Cat,unint,rel,sing,The kayak beside the large ferry,U,,,0,0,1,1,0,0,0
1071,117,20,3,Cat,unint,unrel,sing,The saxophone beside the ornate pillar,U,,,0,0,1,1,0,0,0
1072,138,13,4,Cat,unint,rel,sing,The butterfly by the lively hornet,U,,,0,0,1,1,0,0,0
1072,157,24,4,Cat,unint,rel,plur,The van near the dented taxis,U,,,0,0,1,1,0,0,0
1072,98,16,4,Cat,unint,rel,sing,The kiwi beside the fake peach,U,,,0,0,1,1,0,0,0
1072,72,7,4,Cat,unint,unrel,plur,The rake beside the muddy graves,U,,,0,0,1,1,0,0,0
1073,110,13,1,Cat,unint,unrel,plur,The butterfly by the lively hamsters,U,,,0,0,1,1,0,0,0
1074,129,13,2,Cat,unint,unrel,sing,The butterfly by the lively hamster,U,,,0,0,1,1,0,0,0
1074,47,22,2,Cat,unint,unrel,plur,The monk near the talkative carpenters,U,,,0,0,1,1,0,0,0
1074,86,3,2,Cat,unint,rel,sing,The robin by the frightened chicken,U,,,0,0,1,1,0,0,0
1075,80,18,3,Cat,unint,rel,plur,The dorm near the new condos,U,,,0,0,1,1,0,0,0
1075,153,19,3,Cat,unint,unrel,sing,The drill by the durable handbag,U,,,0,0,1,1,0,0,0
1075,101,1,3,Cat,unint,unrel,plur,The fork near the plastic lemons,U,,,0,0,1,1,0,0,0
1075,164,12,3,Cat,unint,rel,sing,The horse beyond the young rabbit,U,,,0,0,1,1,0,0,0
1075,156,3,3,Cat,unint,unrel,plur,The robin by the frightened chipmunks,U,,,0,0,1,1,0,0,0
1075,55,9,3,Cat,unint,rel,sing,The spider by the aggressive bee,U,,,0,0,1,1,0,0,0
1075,150,10,3,Cat,unint,rel,sing,The kayak beside the large ferry,U,,,0,0,1,1,0,0,0
1075,104,16,3,Cat,unint,rel,plur,The kiwi beside the fake peaches,U,,,0,0,1,1,0,0,0
1075,155,7,3,Cat,unint,rel,sing,The rake beside the muddy glove,U,,,0,0,1,1,0,0,0
1076,50,13,4,Cat,unint,rel,sing,The butterfly by the lively hornet,U,,,0,0,1,1,0,0,0
1076,7,12,4,Cat,unint,unrel,plur,The horse beyond the young ravens,U,,,0,0,1,1,0,0,0
1076,67,6,4,Cat,unint,unrel,sing,The monastery near the ancient castle,U,,,0,0,1,1,0,0,0
1076,116,14,4,Cat,unint,rel,sing,The tent near the spooky cabin,U,,,0,0,1,1,0,0,0
1076,76,20,4,Cat,unint,rel,plur,The saxophone beside the ornate pianos,U,,,0,0,1,1,0,0,0
1077,21,21,1,Cat,unint,rel,sing,The futon near the dirty recliner,U,,,0,0,1,1,0,0,0
1077,95,3,1,Cat,unint,rel,plur,The robin by the frightened chickens,U,,,0,0,1,1,0,0,0
1077,60,8,1,Cat,unint,unrel,sing,The shovel near the cracked boulder,U,,,0,0,1,1,0,0,0
1077,109,15,1,Cat,unint,unrel,plur,The spatula by the greasy sandwiches,U,,,0,0,1,1,0,0,0
1077,6,9,1,Cat,unint,unrel,sing,The spider by the aggressive bear,U,,,0,0,1,1,0,0,0
1077,116,5,1,Cat,unint,rel,plur,The elephant beside the lazy tigers,U,,,0,0,1,1,0,0,0
1077,101,16,1,Cat,unint,unrel,plur,The kiwi beside the fake plants,U,,,0,0,1,1,0,0,0
1077,97,11,1,Cat,unint,unrel,sing,The treasurer beside the eager supporter,U,,,0,0,1,1,0,0,0
1078,39,13,2,Cat,unint,unrel,sing,The butterfly by the lively hamster,U,,,0,0,1,1,0,0,0
1078,104,12,2,Cat,unint,rel,plur,The horse beyond the young rabbits,U,,,0,0,1,1,0,0,0
1078,70,3,2,Cat,unint,rel,sing,The robin by the frightened chicken,U,,,0,0,1,1,0,0,0
1078,69,9,2,Cat,unint,rel,plur,The spider by the aggressive bees,U,,,0,0,1,1,0,0,0
1080,99,1,4,Cat,unint,unrel,sing,The fork near the plastic lemon,U,,,0,0,1,1,0,0,0
1080,83,2,4,Cat,unint,unrel,sing,The magazine under the tattered necklace,U,,,0,0,1,1,0,0,0
1080,54,6,4,Cat,unint,unrel,sing,The monastery near the ancient castle,U,,,0,0,1,1,0,0,0
1080,41,3,4,Cat,unint,unrel,sing,The robin by the frightened chipmunk,U,,,0,0,1,1,0,0,0
1080,162,9,4,Cat,unint,unrel,plur,The spider by the aggressive bears,U,,,0,0,1,1,0,0,0
1080,73,14,4,Cat,unint,rel,sing,The tent near the spooky cabin,U,,,0,0,1,1,0,0,0
1080,103,24,4,Cat,unint,rel,plur,The van near the dented taxis,U,,,0,0,1,1,0,0,0
1080,94,16,4,Cat,unint,rel,sing,The kiwi beside the fake peach,U,,,0,0,1,1,0,0,0
1080,77,4,4,Cat,unint,unrel,sing,The knife beside the heavy can,U,,,0,0,1,1,0,0,0
1080,137,7,4,Cat,unint,unrel,plur,The rake beside the muddy graves,U,,,0,0,1,1,0,0,0
1080,107,20,4,Cat,unint,rel,plur,The saxophone beside the ornate pianos,U,,,0,0,1,1,0,0,0
1081,139,8,1,Cat,unint,unrel,sing,The shovel near the cracked boulder,U,,,0,0,1,1,0,0,0
1082,160,13,2,Cat,unint,unrel,sing,The butterfly by the lively hamster,U,,,0,0,1,1,0,0,0
1082,10,22,2,Cat,unint,unrel,plur,The monk near the talkative carpenters,U,,,0,0,1,1,0,0,0
1082,116,3,2,Cat,unint,rel,sing,The robin by the frightened chicken,U,,,0,0,1,1,0,0,0
1082,143,9,2,Cat,unint,rel,plur,The spider by the aggressive bees,U,,,0,0,1,1,0,0,0
1082,96,14,2,Cat,unint,unrel,sing,The tent near the spooky cavern,U,,,0,0,1,1,0,0,0
1082,145,5,2,Cat,unint,rel,sing,The elephant beside the lazy tiger,U,,,0,0,1,1,0,0,0
1083,133,12,3,Cat,unint,rel,sing,The horse beyond the young rabbit,U,,,0,0,1,1,0,0,0
1083,46,4,3,Cat,unint,unrel,plur,The knife beside the heavy cans,U,,,0,0,1,1,0,0,0
1084,160,13,4,Cat,unint,rel,sing,The butterfly by the lively hornet,U,,,0,0,1,1,0,0,0
1084,131,8,4,Cat,unint,unrel,plur,The shovel near the cracked boulders,U,,,0,0,1,1,0,0,0
1084,120,9,4,Cat,unint,unrel,plur,The spider by the aggressive bears,U,,,0,0,1,1,0,0,0
